id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
113279,Male,43,1,28.0,0,1-2 Year,Yes,41343.0,124.0,39
502233,Female,38,1,28.0,0,1-2 Year,Yes,58373.0,124.0,40
356146,Female,25,1,41.0,0,< 1 Year,Yes,32495.0,152.0,275
125746,Female,21,1,14.0,0,< 1 Year,Yes,32539.0,152.0,94
485353,Male,42,1,13.0,0,1-2 Year,Yes,18791.0,26.0,220
365901,Male,21,1,39.0,0,< 1 Year,Yes,21432.0,160.0,119
275545,Male,69,1,28.0,0,1-2 Year,Yes,33136.0,122.0,69
419069,Female,52,1,28.0,0,1-2 Year,Yes,51690.0,26.0,150
288753,Female,23,1,41.0,1,< 1 Year,Yes,26645.0,152.0,135
181804,Female,30,1,37.0,0,< 1 Year,Yes,43888.0,152.0,82
46544,Female,51,1,41.0,0,1-2 Year,Yes,37667.0,124.0,257
396216,Female,41,1,28.0,0,1-2 Year,Yes,27102.0,124.0,172
409601,Female,44,1,36.0,0,1-2 Year,Yes,2630.0,26.0,148
124879,Male,38,1,26.0,0,1-2 Year,Yes,33790.0,124.0,73
208162,Female,37,1,28.0,0,> 2 Years,Yes,2630.0,156.0,295
42383,Female,38,1,28.0,0,1-2 Year,Yes,30882.0,124.0,256
126309,Male,38,1,28.0,0,1-2 Year,Yes,68087.0,26.0,258
438178,Female,41,1,28.0,0,1-2 Year,Yes,44014.0,26.0,95
284256,Female,61,1,41.0,0,1-2 Year,Yes,24327.0,26.0,105
266589,Male,29,1,30.0,0,< 1 Year,Yes,2630.0,152.0,257
238184,Female,21,1,15.0,0,< 1 Year,Yes,2630.0,160.0,162
363157,Female,36,1,29.0,0,1-2 Year,Yes,2630.0,152.0,121
408649,Female,40,1,28.0,0,1-2 Year,Yes,38321.0,124.0,15
219306,Female,77,1,26.0,1,1-2 Year,Yes,35858.0,120.0,115
328448,Female,25,1,32.0,0,< 1 Year,Yes,2630.0,160.0,45
198135,Female,41,1,28.0,0,1-2 Year,Yes,39679.0,124.0,251
143962,Male,51,1,12.0,0,1-2 Year,Yes,40254.0,124.0,170
245249,Male,73,1,15.0,0,1-2 Year,Yes,33038.0,124.0,180
167250,Male,21,1,46.0,0,< 1 Year,Yes,22666.0,160.0,188
365668,Male,45,1,28.0,0,1-2 Year,Yes,53107.0,26.0,260
202735,Male,62,1,28.0,0,1-2 Year,Yes,38264.0,26.0,214
496950,Male,34,1,28.0,0,1-2 Year,Yes,2630.0,26.0,212
331150,Male,43,1,8.0,0,1-2 Year,Yes,37531.0,124.0,66
411807,Male,38,1,28.0,0,1-2 Year,Yes,2630.0,122.0,150
35879,Male,79,1,14.0,0,> 2 Years,Yes,29693.0,26.0,270
493454,Male,58,1,33.0,0,> 2 Years,Yes,26074.0,26.0,11
42289,Female,44,1,28.0,0,> 2 Years,Yes,32516.0,124.0,188
77434,Male,55,1,46.0,0,> 2 Years,Yes,33592.0,26.0,255
166863,Male,47,1,28.0,0,> 2 Years,Yes,27382.0,24.0,169
132918,Female,42,1,28.0,0,> 2 Years,Yes,38069.0,26.0,46
340624,Male,41,1,28.0,0,1-2 Year,Yes,35873.0,124.0,168
235338,Female,22,1,22.0,0,< 1 Year,Yes,22912.0,160.0,86
62490,Female,42,1,28.0,0,1-2 Year,Yes,27622.0,124.0,95
54365,Female,44,1,28.0,0,1-2 Year,Yes,34443.0,26.0,283
125143,Male,27,1,13.0,0,< 1 Year,Yes,2630.0,156.0,79
73266,Male,59,1,12.0,0,1-2 Year,Yes,47239.0,124.0,15
242824,Male,51,1,28.0,0,> 2 Years,Yes,60257.0,26.0,254
202216,Male,66,1,28.0,0,1-2 Year,Yes,50758.0,124.0,68
335532,Male,80,1,46.0,0,1-2 Year,Yes,34052.0,91.0,128
152999,Female,44,1,8.0,1,1-2 Year,Yes,2630.0,25.0,41
220820,Female,30,1,30.0,0,< 1 Year,Yes,35029.0,152.0,105
335936,Female,59,1,8.0,0,1-2 Year,Yes,55797.0,26.0,271
233765,Male,80,1,28.0,0,1-2 Year,Yes,46521.0,124.0,233
263322,Male,51,1,28.0,0,1-2 Year,Yes,29367.0,26.0,142
126448,Male,45,1,45.0,0,1-2 Year,Yes,27416.0,124.0,105
388301,Male,48,1,13.0,0,1-2 Year,Yes,26885.0,124.0,17
368609,Female,28,1,36.0,0,< 1 Year,Yes,28534.0,152.0,108
176254,Female,23,1,2.0,0,< 1 Year,Yes,27834.0,152.0,30
210030,Male,58,1,28.0,0,1-2 Year,Yes,57292.0,26.0,50
376999,Female,71,1,28.0,0,1-2 Year,Yes,42812.0,26.0,170
169832,Female,20,1,8.0,0,< 1 Year,Yes,38809.0,160.0,112
337557,Female,24,1,15.0,1,< 1 Year,Yes,23599.0,152.0,260
326304,Male,38,1,46.0,0,1-2 Year,Yes,23330.0,155.0,91
207447,Female,62,1,3.0,1,1-2 Year,Yes,33998.0,30.0,91
243429,Male,47,1,9.0,0,1-2 Year,Yes,27440.0,157.0,148
337509,Male,22,1,15.0,0,< 1 Year,Yes,33130.0,160.0,134
145235,Female,38,1,48.0,0,1-2 Year,Yes,2630.0,124.0,19
320460,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,275
92996,Male,49,1,8.0,0,1-2 Year,Yes,30786.0,124.0,30
356608,Female,40,1,41.0,0,1-2 Year,Yes,31703.0,124.0,254
139718,Male,46,1,48.0,0,1-2 Year,Yes,2630.0,124.0,168
35716,Male,33,1,35.0,0,1-2 Year,Yes,32754.0,124.0,291
333864,Male,20,1,50.0,0,< 1 Year,Yes,47507.0,160.0,100
44464,Male,68,1,28.0,0,1-2 Year,Yes,51156.0,26.0,261
192163,Male,45,1,28.0,0,1-2 Year,Yes,50770.0,26.0,263
101726,Male,50,1,46.0,0,1-2 Year,Yes,31597.0,124.0,141
456198,Male,54,1,8.0,0,1-2 Year,Yes,45297.0,26.0,271
196209,Male,42,1,29.0,0,1-2 Year,Yes,21417.0,124.0,217
121394,Male,45,1,28.0,0,1-2 Year,Yes,45422.0,26.0,41
147369,Male,23,1,47.0,0,< 1 Year,Yes,24255.0,26.0,187
160370,Female,65,1,28.0,0,> 2 Years,Yes,59065.0,30.0,116
65163,Male,43,1,50.0,0,1-2 Year,Yes,50243.0,8.0,230
282924,Male,44,1,28.0,0,> 2 Years,Yes,37005.0,124.0,82
337153,Male,50,1,28.0,0,1-2 Year,Yes,33529.0,122.0,164
83762,Male,41,1,20.0,0,1-2 Year,Yes,2630.0,124.0,91
370603,Male,58,1,30.0,0,1-2 Year,Yes,32788.0,26.0,271
285092,Male,23,1,37.0,0,< 1 Year,Yes,34651.0,152.0,92
9847,Male,45,1,28.0,0,1-2 Year,Yes,35913.0,26.0,257
180129,Female,35,1,8.0,0,1-2 Year,Yes,2630.0,124.0,212
121283,Female,25,1,47.0,1,< 1 Year,Yes,29509.0,26.0,283
239503,Female,51,1,28.0,0,1-2 Year,Yes,37317.0,26.0,101
251795,Female,39,1,28.0,0,1-2 Year,Yes,54949.0,124.0,216
282922,Female,35,1,28.0,0,1-2 Year,Yes,34460.0,26.0,15
304482,Female,48,1,36.0,0,1-2 Year,Yes,38192.0,124.0,20
345209,Male,36,1,50.0,0,1-2 Year,Yes,2630.0,156.0,208
432621,Female,41,1,28.0,0,< 1 Year,Yes,44898.0,26.0,184
263515,Male,50,1,28.0,0,1-2 Year,Yes,42789.0,124.0,35
292009,Female,72,1,28.0,0,1-2 Year,Yes,39622.0,26.0,274
84357,Male,57,1,28.0,0,1-2 Year,Yes,35529.0,124.0,225
118917,Male,27,1,36.0,0,< 1 Year,Yes,2630.0,152.0,72
65221,Male,35,1,15.0,0,1-2 Year,Yes,37663.0,152.0,65
7616,Male,49,1,28.0,0,1-2 Year,Yes,57249.0,124.0,99
333869,Female,29,1,28.0,0,< 1 Year,Yes,49525.0,160.0,144
107417,Male,55,1,46.0,0,1-2 Year,Yes,22560.0,26.0,112
448294,Male,51,1,30.0,0,1-2 Year,Yes,2630.0,156.0,15
490530,Male,58,1,45.0,0,1-2 Year,Yes,2630.0,157.0,98
482095,Male,49,1,29.0,0,1-2 Year,Yes,26068.0,26.0,214
92144,Male,43,1,13.0,0,1-2 Year,Yes,33111.0,124.0,176
69049,Male,50,1,3.0,0,1-2 Year,Yes,69833.0,26.0,131
4932,Female,79,1,28.0,0,1-2 Year,Yes,37330.0,124.0,16
28262,Male,46,1,28.0,0,1-2 Year,Yes,40646.0,124.0,42
151181,Female,35,1,28.0,0,> 2 Years,Yes,50521.0,154.0,272
106028,Male,37,1,14.0,0,1-2 Year,Yes,40482.0,124.0,253
300297,Female,25,1,10.0,0,< 1 Year,Yes,27662.0,152.0,262
118239,Male,56,1,8.0,0,1-2 Year,Yes,39321.0,124.0,30
201920,Male,24,1,41.0,0,< 1 Year,Yes,31397.0,152.0,253
463417,Male,35,1,39.0,0,1-2 Year,Yes,41768.0,124.0,132
471941,Male,50,1,46.0,0,1-2 Year,Yes,25007.0,156.0,199
402918,Female,47,1,28.0,0,> 2 Years,Yes,23828.0,122.0,248
154745,Male,41,1,46.0,0,1-2 Year,Yes,20400.0,26.0,116
105881,Male,47,1,4.0,0,1-2 Year,Yes,32347.0,26.0,55
272629,Female,57,1,28.0,0,1-2 Year,Yes,48431.0,26.0,283
30381,Male,42,1,28.0,0,1-2 Year,Yes,32556.0,124.0,133
141805,Male,44,1,29.0,0,1-2 Year,Yes,29172.0,26.0,174
335922,Female,31,1,46.0,0,1-2 Year,Yes,24378.0,156.0,169
77320,Male,22,1,30.0,0,< 1 Year,Yes,29481.0,152.0,130
187917,Female,56,1,28.0,0,1-2 Year,Yes,31618.0,154.0,228
249078,Female,58,1,28.0,0,1-2 Year,Yes,34415.0,124.0,11
192062,Female,31,1,50.0,0,< 1 Year,Yes,2630.0,160.0,198
50154,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,26.0,34
420919,Male,34,1,33.0,0,1-2 Year,Yes,31926.0,156.0,246
292676,Male,72,1,28.0,0,1-2 Year,Yes,31218.0,124.0,256
47047,Male,22,1,28.0,0,< 1 Year,Yes,43225.0,122.0,206
480841,Female,54,1,28.0,0,1-2 Year,Yes,42663.0,26.0,240
221959,Male,33,1,46.0,0,1-2 Year,Yes,2630.0,156.0,291
285886,Male,51,1,28.0,0,1-2 Year,Yes,43023.0,124.0,148
355300,Male,56,1,28.0,0,1-2 Year,Yes,44488.0,26.0,66
481255,Female,45,1,28.0,0,1-2 Year,Yes,46779.0,124.0,149
259506,Female,62,1,24.0,0,1-2 Year,Yes,2630.0,124.0,214
288325,Male,60,1,46.0,0,1-2 Year,Yes,25347.0,124.0,50
157402,Male,36,1,28.0,0,1-2 Year,Yes,36745.0,124.0,40
58580,Female,77,1,28.0,0,> 2 Years,Yes,54580.0,157.0,253
359233,Female,40,1,28.0,0,1-2 Year,Yes,30842.0,124.0,135
70648,Female,49,1,41.0,0,1-2 Year,Yes,34570.0,26.0,295
336817,Male,34,1,28.0,0,1-2 Year,Yes,27536.0,26.0,95
6031,Male,24,1,28.0,0,< 1 Year,Yes,46123.0,152.0,134
305323,Male,54,1,41.0,0,1-2 Year,Yes,41298.0,26.0,102
267826,Male,35,1,28.0,0,> 2 Years,Yes,47285.0,26.0,204
47803,Male,34,1,48.0,0,1-2 Year,Yes,2630.0,26.0,182
163880,Male,48,1,28.0,0,1-2 Year,Yes,58254.0,124.0,130
361648,Male,44,1,28.0,0,1-2 Year,Yes,43182.0,26.0,279
194215,Male,54,1,28.0,0,1-2 Year,Yes,49328.0,122.0,163
506564,Female,29,1,11.0,0,1-2 Year,Yes,21747.0,124.0,295
402620,Male,24,1,28.0,0,< 1 Year,Yes,29546.0,124.0,127
77235,Female,25,1,10.0,0,< 1 Year,Yes,39117.0,152.0,67
213911,Female,27,1,47.0,1,< 1 Year,Yes,45164.0,152.0,236
188667,Male,23,1,11.0,0,< 1 Year,Yes,2630.0,160.0,83
22805,Female,59,1,28.0,0,1-2 Year,Yes,34220.0,26.0,91
488399,Female,49,1,8.0,0,1-2 Year,Yes,40223.0,26.0,219
78412,Male,23,1,47.0,0,< 1 Year,Yes,28079.0,152.0,91
132155,Male,36,1,28.0,0,> 2 Years,Yes,53090.0,13.0,113
103473,Female,51,1,28.0,0,1-2 Year,Yes,43735.0,124.0,250
336667,Male,23,1,28.0,0,< 1 Year,Yes,56785.0,152.0,217
401025,Female,42,1,15.0,0,1-2 Year,Yes,2630.0,157.0,150
118380,Female,39,1,46.0,0,1-2 Year,Yes,2630.0,26.0,88
83950,Male,39,1,28.0,0,1-2 Year,Yes,56519.0,124.0,174
456642,Male,51,1,28.0,0,1-2 Year,Yes,34623.0,26.0,256
97910,Male,21,1,2.0,0,< 1 Year,Yes,30175.0,160.0,111
401576,Male,41,1,28.0,0,1-2 Year,Yes,30500.0,124.0,112
170994,Female,45,1,28.0,0,1-2 Year,Yes,32108.0,60.0,16
338354,Female,56,1,28.0,0,1-2 Year,Yes,31201.0,26.0,258
233698,Female,35,1,40.0,0,1-2 Year,Yes,2630.0,26.0,18
188229,Female,50,1,28.0,0,1-2 Year,Yes,51795.0,26.0,136
204823,Male,38,1,28.0,0,1-2 Year,Yes,36880.0,154.0,174
318381,Male,62,1,15.0,0,> 2 Years,Yes,39616.0,26.0,25
366170,Male,44,1,28.0,0,1-2 Year,Yes,51529.0,26.0,135
9129,Male,45,1,28.0,0,1-2 Year,Yes,41088.0,26.0,19
323989,Male,60,1,38.0,0,1-2 Year,Yes,2630.0,156.0,239
312436,Female,40,1,36.0,0,1-2 Year,Yes,32369.0,124.0,54
190500,Female,43,1,15.0,0,1-2 Year,Yes,2630.0,26.0,272
350238,Female,33,1,50.0,0,1-2 Year,Yes,2630.0,157.0,85
430194,Male,51,1,33.0,0,1-2 Year,Yes,31148.0,26.0,265
190958,Male,34,1,41.0,0,1-2 Year,Yes,31491.0,26.0,189
309941,Female,41,1,0.0,0,> 2 Years,Yes,36393.0,124.0,254
365798,Male,31,1,46.0,0,< 1 Year,Yes,28114.0,29.0,11
487214,Male,55,1,29.0,0,1-2 Year,Yes,2630.0,26.0,64
313068,Female,42,1,11.0,0,1-2 Year,Yes,2630.0,120.0,275
204851,Male,45,1,28.0,0,1-2 Year,Yes,37512.0,26.0,205
8152,Female,20,1,47.0,0,< 1 Year,Yes,27270.0,160.0,198
183490,Male,42,1,46.0,0,1-2 Year,Yes,2630.0,124.0,166
151702,Female,24,1,45.0,0,< 1 Year,Yes,2630.0,152.0,95
282200,Male,52,1,28.0,0,1-2 Year,Yes,49270.0,26.0,91
336368,Female,63,1,39.0,0,1-2 Year,Yes,26526.0,60.0,47
261409,Male,21,1,29.0,0,< 1 Year,Yes,28078.0,152.0,299
125825,Male,36,1,28.0,0,1-2 Year,Yes,26678.0,124.0,113
474885,Female,50,1,28.0,0,1-2 Year,Yes,70351.0,26.0,291
245387,Male,23,1,9.0,0,< 1 Year,Yes,29614.0,152.0,21
464662,Male,46,1,28.0,0,1-2 Year,Yes,39031.0,124.0,118
354537,Male,44,1,41.0,0,1-2 Year,Yes,2630.0,26.0,13
487644,Male,50,1,35.0,0,1-2 Year,Yes,30985.0,124.0,296
217177,Female,30,1,16.0,0,< 1 Year,Yes,2630.0,163.0,218
128206,Male,26,1,0.0,0,< 1 Year,Yes,2630.0,151.0,64
241488,Male,22,1,7.0,0,< 1 Year,Yes,2630.0,152.0,192
344671,Female,40,1,39.0,0,1-2 Year,Yes,48614.0,124.0,168
347702,Male,41,1,41.0,0,1-2 Year,Yes,48687.0,124.0,18
442233,Female,43,1,28.0,0,1-2 Year,Yes,47587.0,122.0,238
10381,Female,38,1,28.0,0,1-2 Year,Yes,42247.0,124.0,148
324822,Female,43,1,33.0,0,1-2 Year,Yes,2630.0,156.0,20
114158,Female,49,1,28.0,0,1-2 Year,Yes,55803.0,26.0,53
155243,Female,40,1,48.0,0,1-2 Year,Yes,2630.0,156.0,235
222464,Male,53,1,28.0,0,1-2 Year,Yes,48931.0,4.0,169
155450,Male,30,1,38.0,0,1-2 Year,Yes,2630.0,156.0,19
156522,Male,38,1,28.0,0,1-2 Year,Yes,22076.0,26.0,20
367,Male,31,1,24.0,0,1-2 Year,Yes,2630.0,156.0,257
483114,Female,54,1,28.0,0,1-2 Year,Yes,48114.0,26.0,279
315523,Male,37,1,46.0,0,1-2 Year,Yes,20613.0,152.0,144
189295,Male,47,1,28.0,0,1-2 Year,Yes,39571.0,124.0,28
5595,Male,59,1,8.0,0,1-2 Year,Yes,39321.0,26.0,192
362850,Male,61,0,24.0,0,1-2 Year,Yes,27430.0,124.0,246
439198,Female,29,1,28.0,0,< 1 Year,Yes,40126.0,26.0,59
32325,Female,75,1,28.0,0,1-2 Year,Yes,61259.0,124.0,284
429157,Female,33,1,41.0,0,< 1 Year,Yes,2630.0,26.0,289
305520,Male,48,1,46.0,0,1-2 Year,Yes,28179.0,26.0,63
32480,Male,46,1,28.0,0,1-2 Year,Yes,54307.0,26.0,24
278638,Male,47,1,15.0,0,1-2 Year,Yes,2630.0,157.0,37
115239,Female,58,1,18.0,0,1-2 Year,Yes,46275.0,124.0,49
202104,Female,36,1,28.0,0,1-2 Year,Yes,2630.0,158.0,151
339501,Male,42,1,30.0,0,1-2 Year,Yes,2630.0,156.0,173
370503,Male,27,1,18.0,0,< 1 Year,Yes,27901.0,152.0,221
29061,Male,44,1,28.0,0,1-2 Year,Yes,34573.0,54.0,246
320908,Female,52,1,28.0,0,1-2 Year,Yes,81861.0,124.0,238
319562,Male,57,1,28.0,1,1-2 Year,Yes,52791.0,124.0,278
127585,Male,46,1,28.0,0,> 2 Years,Yes,31744.0,26.0,282
119612,Female,23,1,22.0,0,< 1 Year,Yes,28784.0,151.0,103
323422,Male,58,1,8.0,0,1-2 Year,Yes,2630.0,152.0,104
244213,Male,35,1,46.0,0,1-2 Year,Yes,30567.0,124.0,89
222167,Female,48,1,50.0,0,1-2 Year,Yes,31817.0,8.0,35
297122,Female,49,1,28.0,0,1-2 Year,Yes,43351.0,26.0,171
73164,Female,45,1,28.0,1,1-2 Year,Yes,39241.0,124.0,295
16787,Female,40,1,8.0,0,1-2 Year,Yes,36972.0,26.0,157
172846,Male,68,0,28.0,0,1-2 Year,Yes,30174.0,124.0,143
162026,Male,73,1,4.0,0,> 2 Years,Yes,31318.0,26.0,210
106904,Male,49,1,37.0,0,1-2 Year,Yes,31426.0,124.0,265
272708,Female,20,1,31.0,0,< 1 Year,Yes,2630.0,160.0,24
138938,Female,46,1,43.0,0,1-2 Year,Yes,29500.0,154.0,273
36160,Female,48,1,45.0,0,1-2 Year,Yes,33683.0,26.0,115
25677,Male,35,1,41.0,0,1-2 Year,Yes,30513.0,26.0,278
297616,Male,23,1,6.0,0,< 1 Year,Yes,31891.0,152.0,21
313047,Female,28,1,50.0,0,1-2 Year,Yes,37277.0,156.0,196
190645,Male,53,1,51.0,0,1-2 Year,Yes,44439.0,26.0,51
128877,Male,45,1,51.0,0,> 2 Years,Yes,34227.0,124.0,27
366647,Male,44,1,28.0,0,1-2 Year,Yes,52386.0,26.0,34
124371,Male,60,1,28.0,0,1-2 Year,Yes,51072.0,26.0,28
158224,Female,48,1,30.0,0,1-2 Year,Yes,15914.0,124.0,237
160433,Female,44,1,28.0,0,1-2 Year,Yes,38945.0,122.0,42
93982,Male,53,1,28.0,0,1-2 Year,Yes,44609.0,122.0,24
121228,Male,53,1,28.0,0,1-2 Year,Yes,40959.0,124.0,179
375282,Male,42,1,4.0,0,1-2 Year,Yes,36322.0,26.0,193
51320,Female,21,1,8.0,0,< 1 Year,Yes,65857.0,152.0,207
377550,Male,55,1,8.0,0,1-2 Year,Yes,38181.0,124.0,257
70454,Male,40,1,50.0,0,1-2 Year,Yes,44257.0,8.0,188
126114,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,157.0,204
285808,Female,52,1,28.0,0,1-2 Year,Yes,58055.0,122.0,142
135382,Female,41,1,28.0,0,1-2 Year,Yes,40186.0,26.0,131
340991,Male,51,1,8.0,0,1-2 Year,Yes,29214.0,26.0,128
274304,Female,67,1,28.0,0,1-2 Year,Yes,57025.0,26.0,299
308201,Female,43,1,0.0,0,1-2 Year,Yes,2630.0,122.0,29
255476,Male,62,1,45.0,0,1-2 Year,Yes,2630.0,124.0,90
279973,Male,46,1,28.0,0,1-2 Year,Yes,40850.0,26.0,298
102771,Male,74,1,28.0,0,> 2 Years,Yes,43394.0,122.0,81
215751,Male,40,1,8.0,0,1-2 Year,Yes,63938.0,124.0,160
377706,Female,37,1,19.0,0,> 2 Years,Yes,2630.0,124.0,57
506844,Female,42,1,28.0,0,1-2 Year,Yes,29168.0,26.0,14
147633,Male,50,1,28.0,0,1-2 Year,Yes,37183.0,124.0,93
110446,Male,54,1,1.0,0,1-2 Year,Yes,2630.0,124.0,148
491189,Male,41,1,33.0,0,1-2 Year,Yes,33034.0,26.0,11
39845,Female,35,1,28.0,0,1-2 Year,Yes,29253.0,163.0,57
429140,Male,37,1,28.0,0,1-2 Year,Yes,38935.0,124.0,217
291225,Female,30,1,23.0,1,1-2 Year,Yes,33541.0,124.0,280
86142,Male,48,1,28.0,0,1-2 Year,Yes,42999.0,26.0,283
481865,Male,44,1,33.0,0,1-2 Year,Yes,31504.0,124.0,70
89610,Male,39,1,28.0,1,1-2 Year,Yes,2630.0,122.0,122
287261,Female,22,1,6.0,0,< 1 Year,Yes,33870.0,152.0,261
308131,Male,45,1,41.0,0,1-2 Year,Yes,31262.0,106.0,21
145793,Male,40,1,28.0,0,1-2 Year,Yes,46760.0,124.0,206
265618,Female,41,1,9.0,0,> 2 Years,Yes,2630.0,157.0,60
7611,Female,24,1,10.0,0,< 1 Year,Yes,18998.0,152.0,298
109111,Male,47,1,28.0,0,1-2 Year,Yes,40414.0,124.0,276
210439,Male,50,1,4.0,0,1-2 Year,Yes,25249.0,124.0,137
324218,Male,37,1,41.0,0,1-2 Year,Yes,28470.0,26.0,100
115989,Male,43,1,41.0,0,1-2 Year,Yes,29957.0,124.0,44
142202,Male,22,1,8.0,0,< 1 Year,Yes,45926.0,160.0,154
64853,Male,46,1,8.0,0,1-2 Year,Yes,55731.0,25.0,207
340641,Male,69,1,35.0,0,1-2 Year,Yes,2630.0,156.0,258
278610,Female,55,1,28.0,0,1-2 Year,Yes,24344.0,122.0,113
40936,Female,33,1,18.0,0,1-2 Year,Yes,31036.0,4.0,175
143568,Female,23,1,6.0,0,< 1 Year,Yes,33187.0,151.0,298
207412,Male,48,1,46.0,0,1-2 Year,Yes,23900.0,11.0,146
82074,Male,58,1,37.0,0,1-2 Year,Yes,29360.0,26.0,210
474229,Male,58,1,21.0,0,1-2 Year,Yes,2630.0,155.0,43
335371,Male,41,1,28.0,0,1-2 Year,Yes,34875.0,124.0,85
297743,Female,47,1,8.0,0,1-2 Year,Yes,44347.0,124.0,179
328464,Female,25,1,47.0,0,< 1 Year,Yes,35574.0,152.0,269
352802,Female,57,1,28.0,0,1-2 Year,Yes,52649.0,124.0,10
227551,Male,61,1,42.0,0,1-2 Year,Yes,29982.0,124.0,31
129475,Male,22,1,22.0,0,< 1 Year,Yes,72963.0,160.0,165
337278,Female,55,1,46.0,0,1-2 Year,Yes,20724.0,11.0,194
460054,Female,26,1,28.0,0,< 1 Year,Yes,39950.0,26.0,120
250261,Male,69,1,9.0,0,> 2 Years,Yes,40265.0,124.0,43
57845,Male,21,1,37.0,0,< 1 Year,Yes,39668.0,160.0,26
144683,Female,77,1,28.0,0,> 2 Years,Yes,49474.0,122.0,32
357841,Male,40,1,48.0,0,1-2 Year,Yes,2630.0,124.0,56
270822,Male,33,1,6.0,0,< 1 Year,Yes,2630.0,152.0,202
283386,Male,29,1,32.0,0,< 1 Year,Yes,2630.0,152.0,252
299076,Female,48,1,28.0,0,1-2 Year,Yes,42837.0,26.0,260
8286,Male,72,1,28.0,0,1-2 Year,Yes,91670.0,124.0,96
118980,Male,27,1,8.0,0,< 1 Year,Yes,43523.0,152.0,12
467792,Male,45,1,46.0,0,1-2 Year,Yes,24367.0,124.0,217
230449,Female,59,1,8.0,0,1-2 Year,Yes,46238.0,26.0,119
269728,Male,64,1,28.0,0,> 2 Years,Yes,41394.0,124.0,254
368917,Female,27,1,8.0,0,< 1 Year,Yes,39746.0,152.0,22
234985,Female,20,1,15.0,0,< 1 Year,Yes,38038.0,160.0,216
435709,Female,45,1,29.0,0,1-2 Year,Yes,28003.0,154.0,73
156636,Male,42,1,8.0,0,1-2 Year,Yes,31771.0,26.0,178
471837,Male,44,1,28.0,0,1-2 Year,Yes,54580.0,26.0,215
247553,Male,42,1,39.0,0,1-2 Year,Yes,32017.0,154.0,277
45234,Male,36,1,28.0,0,1-2 Year,Yes,37116.0,124.0,172
277603,Male,24,1,47.0,0,< 1 Year,Yes,26245.0,152.0,161
498617,Female,41,1,28.0,0,1-2 Year,Yes,27660.0,26.0,196
297286,Female,23,1,4.0,0,< 1 Year,Yes,22004.0,152.0,89
165825,Male,36,1,47.0,0,1-2 Year,Yes,36968.0,124.0,245
234842,Male,21,1,43.0,0,< 1 Year,Yes,51558.0,160.0,277
503323,Male,44,1,46.0,0,1-2 Year,Yes,2630.0,124.0,132
26159,Female,38,1,33.0,0,1-2 Year,Yes,31351.0,154.0,134
270535,Female,52,1,28.0,0,1-2 Year,Yes,2630.0,26.0,170
267333,Male,63,1,46.0,0,1-2 Year,Yes,21080.0,154.0,27
235945,Male,34,1,46.0,0,1-2 Year,Yes,2630.0,26.0,221
387194,Male,47,1,8.0,0,1-2 Year,Yes,33053.0,157.0,55
376797,Female,47,1,28.0,0,1-2 Year,Yes,29420.0,26.0,225
286248,Male,54,1,28.0,0,1-2 Year,Yes,31588.0,26.0,89
146193,Male,52,1,48.0,0,1-2 Year,Yes,2630.0,124.0,86
23292,Female,70,1,28.0,0,1-2 Year,Yes,37395.0,55.0,278
113756,Female,23,1,28.0,0,< 1 Year,Yes,49650.0,152.0,159
311451,Female,20,1,8.0,0,< 1 Year,Yes,49794.0,160.0,265
83599,Male,45,1,16.0,0,1-2 Year,Yes,23762.0,124.0,174
449214,Female,30,1,28.0,0,< 1 Year,Yes,42862.0,26.0,154
334126,Male,48,1,8.0,0,> 2 Years,Yes,36803.0,124.0,110
371999,Female,23,1,39.0,0,< 1 Year,Yes,44171.0,152.0,71
337195,Male,24,1,11.0,0,< 1 Year,Yes,22468.0,152.0,231
260376,Female,45,1,28.0,0,1-2 Year,Yes,2630.0,124.0,208
59331,Male,31,1,30.0,0,< 1 Year,Yes,2630.0,26.0,184
289330,Female,53,1,41.0,0,1-2 Year,Yes,2630.0,26.0,210
114635,Male,41,1,3.0,0,1-2 Year,Yes,41036.0,26.0,263
156148,Female,22,1,8.0,0,< 1 Year,Yes,21407.0,160.0,192
331140,Male,43,1,28.0,0,1-2 Year,Yes,39776.0,52.0,60
307656,Male,43,1,8.0,0,1-2 Year,Yes,43890.0,26.0,31
279161,Male,41,1,7.0,0,1-2 Year,Yes,2630.0,31.0,275
347305,Female,40,1,41.0,1,1-2 Year,Yes,32536.0,26.0,140
123740,Female,42,1,28.0,0,1-2 Year,Yes,49393.0,24.0,80
49391,Female,44,1,29.0,0,1-2 Year,Yes,29740.0,26.0,50
300752,Male,68,1,20.0,0,1-2 Year,Yes,2630.0,154.0,230
203547,Male,49,1,2.0,0,1-2 Year,Yes,2630.0,26.0,171
251993,Female,22,1,23.0,0,< 1 Year,Yes,22794.0,152.0,81
235809,Female,21,1,27.0,1,< 1 Year,Yes,25690.0,163.0,97
81297,Male,55,1,3.0,0,1-2 Year,Yes,28868.0,122.0,188
228483,Female,44,1,28.0,0,> 2 Years,Yes,44253.0,26.0,242
